query_id	query_length	gc_content	matching_length	status	target_id	sum_normalized_score	disqualifier	Round1_discard	OrphanOverride_discard	Mash_Redundancy_discard	Score_retain	Mash_retain	Size_retain	OrphanRecovery_retain	Unique_retain
ptg000201l	7126506	38.71790748509859	4957562	ALIGNED_RETAINED	Ch_7	0.38925610951565887		False	False	False	True	True	False	False	False
ptg000202l	1908710	43.37222522017488	27770	ALIGNED_RETAINED	Ch_4	0.009252846163115402		False	False	False	True	True	True	False	False
ptg000203l	11008742	38.8210569382042	6406737	ALIGNED_RETAINED	Ch_10	0.2645488467256295		False	False	False	True	True	True	False	False
ptg000204l	2669703	38.51870414049803	1876397	ALIGNED_RETAINED	Ch_4	0.265340751386952		False	False	False	True	True	True	False	False
ptg000205l	328380	40.041719958584565	14611	ALIGNED_RETAINED	Scaffold_260	0.03215482063463061		False	False	False	True	True	False	False	False
ptg000206l	1661017	38.15469679118275	361462	ALIGNED_DISCARDED	Ch_2	0.14810865873136758	ptg000200l	True	False	False	False	False	False	False	False
ptg000207l	3078456	38.60604147013957	1474360	ALIGNED_DISCARDED	Ch_10	0.25708829361212243	ptg001097l	True	False	False	False	False	False	False	False
ptg000208l	3459787	39.4558971404887	2285026	ALIGNED_RETAINED	Ch_9	0.27793878640505904		False	False	False	True	True	True	False	False
ptg000209l	1390066	41.81031692020379	28291	ALIGNED_RETAINED	Ch_3	0.01540574332441769		False	False	False	True	True	False	False	False
ptg000210l	5118094	39.80005056569887	2209507	ALIGNED_DISCARDED	Ch_6	0.13796913460362392	ptg000590l	True	False	False	False	False	False	False	False
ptg000211l	330909	42.438555614987806	118289	ALIGNED_RETAINED	Ch_9	0.1509961953286251		False	False	False	False	True	False	False	False
ptg000212l	526598	43.00244209055105	174998	ALIGNED_RETAINED	Ch_6	0.09422177828248493		False	False	False	False	True	False	False	False
ptg000213l	1013035	36.988751622599416	748214	ALIGNED_RETAINED	Ch_4	0.44872388416984604		False	False	False	True	False	False	False	False
ptg000214l	700670	39.19163086759816	546259	ALIGNED_RETAINED	Ch_11	0.49254856066336505		False	False	False	True	False	False	False	False
ptg000215l	1556115	39.272033236618114	843633	ALIGNED_RETAINED	Ch_1	0.24644965185734988		False	False	False	True	False	False	False	False
ptg000216l	3204624	40.203780537123855	840541	ALIGNED_RETAINED	Ch_1	0.04836230397076225		True	False	False	True	True	True	True	False
ptg000217l	2955631	38.78772417801816	26545	ALIGNED_RETAINED	Scaffold_1744	0.006887530953627161		False	False	False	False	True	True	False	False
ptg000218l	2492754	40.055296270711025	912737	ALIGNED_DISCARDED	Ch_6	0.10736318144510047	ptg000196l	True	True	False	False	False	False	False	False
ptg000219l	528053	40.77469496433123	14326	ALIGNED_RETAINED	Scaffold_279	0.021389898362474978		False	False	False	True	True	False	False	False
ptg000220l	1386837	40.64068091635859	261714	ALIGNED_RETAINED	Ch_4	0.042749075774586344		False	False	False	True	True	True	False	False
ptg000221l	219915	40.893072323397675	170576	ALIGNED_RETAINED	Ch_3	0.39262442307255074		False	False	False	True	False	False	False	False
ptg000222l	130809	35.10385371037161	100891	ALIGNED_RETAINED	Ch_10	0.5469042649970568		False	False	False	True	False	False	False	False
ptg000223l	1647056	39.51249987857122	435804	ALIGNED_RETAINED	Ch_7	0.16232295683935458		False	False	False	False	True	False	False	False
ptg000224l	10243018	38.51616779351554	1062458	ALIGNED_RETAINED	Ch_11	0.051026465051608814		False	False	False	True	True	True	False	False
ptg000225l	3624679	39.75403063278155	1406477	ALIGNED_RETAINED	Ch_7	0.11900888326938744		False	False	False	True	True	False	False	False
ptg000226l	901876	41.280175988716856	18750	ALIGNED_RETAINED	Scaffold_94	0.017001228550266333		False	False	False	False	False	False	False	True
ptg000227l	1142339	38.855190972207026	681361	ALIGNED_DISCARDED	Ch_2	0.25088261890734714	ptg000441l	True	False	False	False	False	False	False	False
ptg000228l	4164751	37.70405481624232	158767	ALIGNED_RETAINED	Ch_9	0.021998914220802156		False	False	False	True	True	True	False	False
ptg000229l	1432629	40.8735269214849	57979	ALIGNED_RETAINED	Ch_8	0.03193359899876381		False	False	False	True	True	False	False	False
ptg000230l	3066215	40.064803022619095	444146	ALIGNED_RETAINED	Ch_1	0.05110013485681859		False	False	False	True	True	True	False	False
ptg000231l	903394	41.09712927028517	442397	ALIGNED_RETAINED	Ch_1	0.21885688857796265		False	False	False	True	False	False	False	False
ptg000232l	1315219	39.76927036485939	669141	ALIGNED_RETAINED	Ch_7	0.11612666787812524		True	False	False	False	True	True	True	False
ptg000233l	2550541	38.86861650136187	1152617	ALIGNED_DISCARDED	Ch_6	0.14509431528448277	ptg001138l	True	False	False	False	False	False	False	False
ptg000234l	2021336	38.68288102522292	15952	ALIGNED_DISCARDED	Scaffold_46	0.005332116976098976	ptg000038l	True	False	False	False	False	False	False	False
ptg000235l	12040563	39.03842370161595	7122424	ALIGNED_RETAINED	Ch_9	0.3071706032350813		False	False	False	True	True	True	False	False
ptg000236l	78899	47.30097973358344	9483	ALIGNED_RETAINED	Scaffold_384	0.05230738032167708		False	False	False	False	False	False	False	True
ptg000237l	5694942	38.412928524996396	3473579	ALIGNED_RETAINED	Ch_5	0.31402778114333735		False	False	False	True	True	False	False	False
ptg000238l	278773	41.09867167910809	7562	ALIGNED_RETAINED	Scaffold_637	0.01821195022473482		False	False	False	False	False	False	False	True
ptg000239l	2066424	39.22960631506409	398894	ALIGNED_DISCARDED	Ch_4	0.0593048667650008	ptg000155l	True	False	False	False	False	False	False	False
ptg000240l	938497	39.743867055515366	37414	ALIGNED_RETAINED	Scaffold_192	0.024037370391168007		False	False	False	False	True	False	False	False
ptg000241l	4047575	39.67639883139905	247597	ALIGNED_RETAINED	Ch_6	0.026560100801096952		False	False	False	True	True	True	False	False
ptg000242l	2830743	40.08304533474074	1029580	ALIGNED_DISCARDED	Ch_1	0.06613316715788045	ptg000608l	True	False	False	False	False	False	False	False
ptg000243l	1011948	38.953187317925426	15310	ALIGNED_RETAINED	Ch_9	0.012069790147319823		True	True	False	True	True	True	True	False
ptg000244l	494952	39.34927023226495	15294	ALIGNED_RETAINED	Scaffold_260	0.022782007144127106		False	False	False	True	True	False	False	False
ptg000245l	1986063	39.74632224657526	589814	ALIGNED_RETAINED	Ch_7	0.11514388012867668		False	False	False	True	True	False	False	False
ptg000246l	2926593	37.96291455627755	19335	ALIGNED_RETAINED	Scaffold_413	0.005084752133282626		False	False	False	False	False	False	False	True
ptg000247l	3000321	38.92116876827513	41248	ALIGNED_RETAINED	Scaffold_9	0.008762729054657819		False	False	False	True	True	False	False	False
ptg000248l	141700	40.381086803105156	71966	ALIGNED_RETAINED	Ch_3	0.1136697247706422		False	False	False	False	False	False	False	False
ptg000249l	5201008	39.476982154228565	102560	ALIGNED_RETAINED	Ch_6	0.014801938393480648		False	False	False	True	True	True	False	False
ptg000250l	773369	39.740149915499586	230469	ALIGNED_RETAINED	Ch_4	0.11176165582018416		False	False	False	True	True	False	False	False
ptg000251l	4088371	39.096867676636975	422111	ALIGNED_RETAINED	Ch_4	0.047690877369005895		False	False	False	True	True	True	False	False
ptg000252l	2888116	39.50603092119568	42933	ALIGNED_RETAINED	Ch_2	0.008623961087435546		False	False	False	False	True	False	False	False
ptg000253l	975391	41.125353832463084	14326	ALIGNED_RETAINED	Scaffold_279	0.010895117957824094		False	False	False	True	True	True	False	False
ptg000254l	1411284	40.22868536736759	18481	ALIGNED_DISCARDED	Ch_10	0.009964684641787196	ptg000191l	True	False	False	False	False	False	False	False
ptg000255l	10899935	39.08593032894233	708188	ALIGNED_DISCARDED	Ch_2	0.028307233024784093	ptg000594l	True	False	False	False	False	False	False	False
ptg000256l	2153743	40.03592814927315	14326	ALIGNED_DISCARDED	Scaffold_279	0.005118066547401431	ptg000680l	True	False	False	False	False	False	False	False
ptg000257l	2215888	38.41872874441308	644148	ALIGNED_DISCARDED	Ch_4	0.0787291595965139	ptg000795l	True	False	False	False	False	False	False	False
ptg000258l	4258357	40.020035896473686	1881155	ALIGNED_DISCARDED	Ch_1	0.12728524170237487	ptg000288l	True	False	False	False	False	False	False	False
ptg000259l	406756	39.28030563777793	244113	ALIGNED_RETAINED	Ch_5	0.3924711620725939		False	False	False	True	False	False	False	False
ptg000260l	1322995	39.182687765259885	15212	ALIGNED_DISCARDED	Scaffold_91	0.009019686393372613	ptg000550l	True	False	False	False	False	False	False	False
ptg000261l	2302674	39.658457949323264	1034282	ALIGNED_DISCARDED	Ch_6	0.1363358425899628	ptg000008l	True	False	False	False	False	False	False	False
ptg000262l	1849558	39.246836271152354	251634	ALIGNED_RETAINED	Ch_1	0.027206500147602834		False	False	False	False	True	False	False	False
ptg000263l	4715660	40.534962232222	1916288	ALIGNED_RETAINED	Ch_10	0.2023731566737212		True	False	False	True	True	True	True	False
ptg000264l	4985294	39.265226885315094	2977895	ALIGNED_DISCARDED	Ch_7	0.32035964177839865	ptg000728l	True	False	False	False	False	False	False	False
ptg000265l	3986011	39.403855132361656	2286935	ALIGNED_DISCARDED	Ch_1	0.2218481082967408	ptg000215l	True	False	False	False	False	False	False	False
ptg000266l	1105957	40.7174058304256	216281	ALIGNED_RETAINED	Ch_2	0.12437101984977716		False	False	False	True	True	False	False	False
ptg000267l	1133814	40.268068660291725	437521	ALIGNED_RETAINED	Ch_6	0.09171521960392093		False	False	False	True	True	False	False	False
ptg000268l	711150	37.58349152780707	529672	ALIGNED_DISCARDED	Ch_7	0.4113618786472615	ptg000740l	True	False	False	False	False	False	False	False
ptg000269l	4577294	38.704723795325364	1911467	ALIGNED_RETAINED	Ch_10	0.2055496107525538		False	False	False	True	True	False	False	False
ptg000270l	3651496	39.0540479847164	598644	ALIGNED_DISCARDED	Ch_8	0.08001350679283231	ptg000461l	True	False	False	False	False	False	False	False
ptg000271l	1704975	45.222481268053784	40924	ALIGNED_RETAINED	Ch_6	0.017188521825833223		False	False	False	True	True	True	False	False
ptg000272l	1562841	40.70842779271852	58889	ALIGNED_DISCARDED	Ch_6	0.025045414088829255	ptg000317l	True	False	False	False	False	False	False	False
ptg000273l	2782919	40.06753340646997	936931	ALIGNED_DISCARDED	Ch_7	0.14197466760620772	ptg000144l	True	False	False	False	False	False	False	False
ptg000274l	446610	40.891605651463244	123228	ALIGNED_RETAINED	Ch_9	0.09575468529589574		False	False	False	True	True	False	False	False
ptg000275l	4139178	38.532988917123156	1686956	ALIGNED_RETAINED	Ch_9	0.17739150140438512		False	False	False	True	True	True	False	False
ptg000276l	6082689	38.640147474250284	1467462	ALIGNED_DISCARDED	Ch_6	0.13333954769017453	ptg000535l	True	False	False	False	False	False	False	False
ptg000277l	2666224	38.01038472386416	1920282	ALIGNED_RETAINED	Ch_6	0.3714954182394277		False	False	False	True	False	False	False	False
ptg000278l	1805699	41.495454114999234	277975	ALIGNED_RETAINED	Ch_11	0.11443213957586508		False	False	False	True	True	False	False	False
ptg000279l	4781324	41.92916020750738	35022	ALIGNED_DISCARDED	Scaffold_55	0.007214738009806489	ptg000606l	True	False	False	False	False	False	False	False
ptg000280l	6239554	38.98921301105816	752171	ALIGNED_RETAINED	Ch_2	0.04605729832613036		False	False	False	True	True	True	False	False
ptg000281l	1442492	38.94551928190936	27328	ALIGNED_DISCARDED	Scaffold_51	0.010028478494161493	ptg001486l	True	False	False	False	False	False	False	False
ptg000282l	522302	40.10342675310453	18719	ALIGNED_RETAINED	Ch_6	0.016842746150694424		False	False	False	True	True	False	False	False
ptg000283l	756528	40.67846794831123	34739	ALIGNED_RETAINED	Ch_10	0.03490287206818518		False	False	False	True	True	False	False	False
ptg000284l	1766058	40.79622526553488	27200	ALIGNED_RETAINED	Scaffold_5656	0.00699693894538005		False	False	False	False	True	True	False	False
ptg000285l	12680077	39.10210482160321	2536812	ALIGNED_RETAINED	Ch_10	0.0912455815528565		False	False	False	True	True	True	False	False
ptg000286l	586814	39.7640478925179	31098	ALIGNED_RETAINED	Ch_2	0.028031028571233817		False	False	False	True	True	True	False	False
ptg000287l	5059688	38.99364941079371	2235814	ALIGNED_RETAINED	Ch_11	0.2935639509787955		False	False	False	True	True	False	False	False
ptg000288l	2694087	37.90048354043503	1162383	ALIGNED_RETAINED	Ch_1	0.1745110681280894		False	False	False	True	False	False	False	False
ptg000289l	1404938	37.5561768562029	934583	ALIGNED_RETAINED	Ch_5	0.3485356649190213		False	False	False	True	True	False	False	False
ptg000290l	944710	39.76056144213568	97725	ALIGNED_RETAINED	Scaffold_192	0.04421674376263615		False	False	False	True	True	False	False	False
ptg000291l	868058	38.905349642535406	269289	ALIGNED_DISCARDED	Ch_3	0.06362593282937315	ptg001002l	True	False	False	False	False	False	False	False
ptg000292l	2282808	39.23978713934768	641297	ALIGNED_RETAINED	Ch_3	0.13348209748695467		False	False	False	True	True	False	False	False
ptg000293l	4700421	38.80307742646882	2138192	ALIGNED_RETAINED	Ch_11	0.2688342171903325		False	False	False	True	True	False	False	False
ptg000294l	3326113	40.18312065765655	69481	ALIGNED_DISCARDED	Ch_10	0.013167021084370855	ptg000306l	True	False	False	False	False	False	False	False
ptg000295l	811984	38.302355711442594	498242	ALIGNED_RETAINED	Ch_11	0.30498876825159116		False	False	False	True	True	False	False	False
ptg000296l	360694	38.85454152273118	240525	ALIGNED_RETAINED	Ch_3	0.3213471807127371		False	False	False	True	True	True	False	False
ptg000297l	497513	37.665950437476006	132995	ALIGNED_RETAINED	Ch_5	0.12674241678106904		False	False	False	True	False	False	False	False
ptg000298l	2022103	39.23301632013799	841720	ALIGNED_RETAINED	Ch_8	0.12101262893136502		False	False	False	True	True	False	False	False
ptg000299l	1568136	39.43860736568767	18004	ALIGNED_RETAINED	Scaffold_4292	0.006653121923098507		False	False	False	False	True	True	False	False
ptg000300l	382672	37.98605594347117	305833	ALIGNED_RETAINED	Ch_4	0.4556800602082201		False	False	False	True	True	False	False	False
ptg000301l	755279	40.845965530618486	18305	ALIGNED_RETAINED	Scaffold_125	0.017961574464535623		False	False	False	True	True	True	False	False
ptg000302l	518236	39.22768777159441	132215	ALIGNED_DISCARDED	Ch_6	0.14330922591251863	ptg000555l	True	False	False	False	False	False	False	False
ptg000303l	1483703	44.914716759351435	25370	ALIGNED_DISCARDED	Ch_6	0.01272289669832844	ptg000271l	True	False	False	False	False	False	False	False
ptg000304l	1892426	41.300426014015876	93512	ALIGNED_DISCARDED	Ch_2	0.02073687425558516	ptg000788l	True	False	False	False	False	False	False	False
ptg000305l	1156392	38.85966004607434	446598	ALIGNED_DISCARDED	Ch_4	0.0941687593826315	ptg000795l	True	False	False	False	False	False	False	False
ptg000306l	1543591	40.54707496998881	32864	ALIGNED_RETAINED	Ch_10	0.013770487130334396		False	False	False	False	True	False	False	False
ptg000307l	660624	41.690129332267674	112070	ALIGNED_RETAINED	Ch_6	0.06405156337038921		False	False	False	True	True	False	False	False
ptg000308l	110692	40.71567954323709	4749	ALIGNED_RETAINED	Scaffold_1398	0.041394138691142994		False	False	False	False	False	False	False	True
ptg000309l	15022877	39.039685940316225	2533532	ALIGNED_RETAINED	Ch_6	0.07549991922319539		False	False	False	True	True	True	False	False
ptg000310l	3499241	39.608818026537755	1439255	ALIGNED_RETAINED	Ch_8	0.23506411819020182		False	False	False	True	True	False	False	False
ptg000311l	3353823	40.1774929684721	550895	ALIGNED_RETAINED	Ch_4	0.049421809081755357		False	False	False	True	True	True	False	False
ptg000312l	1253288	39.029337231346666	407078	ALIGNED_DISCARDED	Ch_3	0.09376934910411654	ptg000421l	True	False	False	False	False	False	False	False
ptg000313l	2445796	38.85728817939027	407620	ALIGNED_RETAINED	Ch_3	0.10575248303619762		True	False	False	True	True	True	True	False
ptg000314l	1946810	38.544953025718996	13844	ALIGNED_RETAINED	Scaffold_199	0.006943666819052707		False	False	False	False	True	False	False	False
ptg000315l	4422012	38.30043880477936	3061624	ALIGNED_DISCARDED	Ch_5	0.4229640263300959	ptg000684l	True	False	False	False	False	False	False	False
ptg000316l	3247306	39.05452704487966	1744314	ALIGNED_RETAINED	Ch_9	0.21158092277106008		False	False	False	True	True	True	False	False
ptg000317l	3182334	41.44055903622939	162335	ALIGNED_RETAINED	Ch_6	0.02555828520827795		False	False	False	True	True	True	False	False
ptg000318l	4549171	39.611590771153686	2956015	ALIGNED_RETAINED	Ch_7	0.2676228262248221		False	False	False	True	True	True	False	False
ptg000319l	1500767	38.8309444437411	14117	ALIGNED_RETAINED	Scaffold_558	0.007335582405529973		False	False	False	True	True	True	False	False
ptg000320l	2270262	38.6667706194263	330587	ALIGNED_RETAINED	Ch_8	0.046761563202837385		False	False	False	True	True	True	False	False
ptg000321l	1587906	38.61406153764769	631760	ALIGNED_DISCARDED	Ch_1	0.12350353232496131	ptg000813l	True	False	False	False	False	False	False	False
ptg000322l	2284247	39.72775273427086	259336	ALIGNED_DISCARDED	Ch_1	0.057474957830742475	ptg000767l	True	False	False	False	False	False	False	False
ptg000323l	1328064	37.671452580598526	303080	ALIGNED_DISCARDED	Ch_1	0.07791868464170401	ptg000126l	True	False	False	False	False	False	False	False
ptg000324l	882645	42.58348486650919	134432	ALIGNED_RETAINED	Ch_10	0.07273252553404823		True	False	False	True	True	False	True	False
ptg000325l	2665023	39.08836809288325	1222843	ALIGNED_RETAINED	Ch_2	0.27053425054868196		False	False	False	True	True	False	False	False
